,dog,cat,elephant,lion,tiger,dolphin,panda,giraffe,butterfly,squirrel
194,-5.0,-8.5,-7.5,-9.0,-5.25,-8.5,-9.75,-6.0,-5.0,-6.25
195,-7.0,-10.0,-9.5,-10.75,-7.0,-10.5,-11.5,-7.5,-7.25,-7.75
196,-5.75,-8.25,-8.25,-8.5,-5.0,-9.0,-10.0,-6.25,-6.0,-7.0
197,-6.0,-9.0,-8.25,-9.5,-5.5,-8.75,-10.25,-6.25,-5.75,-7.0
198,-6.5,-9.5,-8.75,-9.5,-6.25,-9.75,-11.0,-7.25,-6.5,-7.5
199,-4.75,-7.75,-7.0,-8.0,-4.5,-7.75,-8.25,-5.5,-5.0,-6.25
200,-6.25,-8.75,-8.0,-9.25,-6.25,-8.5,-8.25,-7.75,-5.75,-6.25
201,-6.0,-8.75,-8.25,-9.0,-6.25,-8.25,-8.0,-7.75,-5.25,-6.5
202,-6.0,-8.75,-8.5,-9.5,-6.0,-8.5,-8.0,-8.0,-6.0,-6.5
203,-5.75,-8.25,-7.75,-9.25,-6.25,-8.25,-7.75,-7.75,-5.0,-6.0
204,-6.75,-9.25,-8.75,-10.25,-7.25,-9.25,-9.0,-8.75,-5.75,-7.0
205,-6.25,-9.0,-8.0,-9.75,-6.75,-8.5,-8.5,-7.75,-5.5,-6.5
206,-6.0,-8.5,-7.75,-8.75,-6.0,-8.0,-8.25,-7.25,-4.75,-6.0
207,-6.25,-8.75,-8.0,-9.25,-6.25,-8.5,-8.5,-7.5,-5.0,-6.25
208,-6.5,-9.0,-8.5,-9.5,-6.5,-8.75,-9.0,-8.0,-5.25,-6.5
209,-5.75,-8.25,-7.75,-9.0,-6.0,-8.0,-8.0,-7.25,-4.75,-5.75
210,-6.75,-10.0,-8.0,-9.75,-6.75,-9.25,-8.25,-7.25,-5.0,-7.0
211,-6.0,-9.25,-7.5,-8.75,-6.0,-8.75,-7.75,-7.25,-4.75,-6.75
212,-6.0,-9.0,-7.75,-9.0,-6.0,-8.5,-7.25,-6.75,-4.5,-6.25
213,-6.0,-8.75,-7.5,-9.0,-5.75,-8.5,-7.0,-6.75,-4.25,-6.25
214,-6.0,-9.25,-7.5,-9.25,-6.25,-8.5,-7.75,-7.0,-4.25,-6.5
215,-6.25,-9.25,-7.5,-9.25,-6.0,-8.5,-7.75,-7.0,-4.25,-6.25
216,-6.5,-9.25,-7.5,-9.0,-6.0,-8.75,-7.75,-6.75,-4.5,-6.5
217,-7.0,-9.75,-8.25,-9.75,-6.5,-9.25,-8.25,-7.5,-5.0,-7.0
218,-6.5,-9.25,-7.75,-9.25,-6.0,-9.0,-8.0,-7.0,-4.5,-6.5
219,-6.25,-9.0,-7.75,-9.0,-5.75,-8.75,-7.75,-7.0,-4.5,-6.5
220,-8.25,-11.0,-9.25,-11.25,-7.5,-10.25,-9.75,-8.75,-6.5,-7.75
221,-7.25,-10.0,-8.5,-10.0,-6.5,-9.25,-9.0,-8.0,-5.25,-6.75
222,-5.25,-7.25,-6.75,-7.75,-5.0,-7.5,-6.75,-6.25,-4.25,-5.0
223,-6.75,-9.0,-7.75,-9.5,-6.0,-8.75,-8.0,-7.25,-4.75,-6.0
224,-7.0,-9.75,-8.25,-10.25,-6.75,-9.5,-8.75,-8.0,-5.5,-6.75
225,-7.75,-10.5,-8.5,-10.5,-6.5,-9.5,-8.75,-7.75,-5.5,-6.75
226,-7.5,-9.75,-8.5,-9.75,-6.25,-9.5,-8.5,-8.0,-5.5,-6.5
227,-7.5,-10.25,-8.75,-10.5,-6.75,-9.25,-9.0,-8.25,-5.5,-7.0
228,-7.75,-10.25,-8.75,-10.25,-6.75,-10.0,-8.75,-8.0,-5.75,-7.0
229,-7.5,-10.0,-8.75,-10.5,-6.5,-9.5,-9.0,-7.75,-5.5,-6.75
230,-8.5,-11.25,-8.75,-10.5,-7.25,-10.0,-9.25,-8.25,-6.5,-7.5
231,-7.0,-9.75,-8.25,-9.5,-6.5,-8.75,-8.25,-7.5,-5.25,-6.25
232,-6.5,-9.0,-7.75,-9.25,-6.25,-8.5,-7.75,-7.25,-4.75,-5.75
233,-7.0,-9.25,-7.5,-8.75,-5.75,-8.5,-7.25,-7.5,-4.75,-6.0
234,-6.5,-8.5,-8.0,-9.75,-6.75,-8.75,-7.5,-7.5,-5.25,-6.0
235,-7.25,-9.75,-8.0,-9.75,-6.5,-9.0,-8.0,-7.25,-5.0,-6.25
236,-7.0,-9.75,-7.75,-9.25,-6.0,-8.75,-8.25,-7.0,-4.75,-6.0
237,-7.5,-10.25,-8.5,-9.75,-6.5,-9.25,-8.75,-7.5,-5.0,-6.5
238,-7.5,-10.0,-8.25,-9.75,-6.75,-9.25,-8.75,-7.75,-5.0,-6.5
239,-8.25,-11.0,-9.25,-10.5,-7.75,-10.25,-10.0,-8.75,-6.25,-7.25
240,-9.0,-11.25,-9.25,-11.0,-7.25,-11.25,-10.75,-8.5,-6.0,-8.75
241,-8.25,-10.5,-8.25,-10.0,-6.5,-10.0,-10.25,-8.0,-5.25,-8.0
242,-7.75,-10.0,-8.25,-10.0,-6.25,-10.0,-9.75,-7.5,-5.0,-8.0
243,-8.25,-10.25,-8.25,-10.25,-6.25,-10.25,-10.25,-8.25,-5.25,-8.25
244,-8.5,-10.25,-8.25,-10.25,-6.5,-10.25,-10.0,-8.0,-5.25,-8.25
245,-7.25,-9.5,-7.75,-9.75,-6.0,-9.75,-9.5,-7.5,-5.0,-7.5
246,-8.0,-10.0,-8.0,-9.5,-6.0,-10.0,-9.5,-7.75,-5.0,-8.0
247,-7.0,-9.25,-7.5,-8.5,-5.25,-8.75,-8.75,-7.5,-4.25,-6.5
248,-7.5,-9.75,-8.5,-9.75,-6.0,-10.0,-9.75,-8.0,-5.0,-7.75
249,-8.0,-10.0,-8.0,-9.5,-5.75,-9.75,-10.0,-7.5,-4.5,-7.75
250,-7.5,-10.25,-8.0,-9.75,-6.75,-9.25,-8.0,-7.25,-5.25,-6.75
251,-7.5,-10.25,-8.5,-9.75,-6.75,-9.0,-8.5,-7.25,-5.25,-6.75
252,-7.75,-10.5,-9.0,-10.0,-7.25,-9.75,-8.75,-8.0,-5.5,-7.25
253,-7.25,-9.5,-8.25,-9.25,-6.5,-8.75,-7.75,-7.5,-4.75,-6.25
254,-6.75,-9.5,-8.25,-9.5,-6.5,-8.75,-7.75,-7.25,-4.75,-6.25
255,-7.25,-9.75,-8.25,-9.5,-6.75,-8.75,-7.75,-7.5,-5.0,-6.5
256,-9.25,-11.75,-10.5,-11.0,-8.5,-11.25,-10.0,-9.75,-7.0,-8.75
257,-7.25,-9.5,-8.5,-9.5,-6.25,-8.75,-7.75,-7.5,-4.5,-6.25
258,-6.75,-9.25,-8.0,-9.0,-6.25,-8.5,-7.5,-7.0,-4.25,-5.75
259,-6.5,-9.0,-7.75,-9.0,-6.0,-8.5,-7.5,-6.5,-4.25,-5.5
260,-8.25,-11.25,-8.25,-10.5,-7.25,-9.75,-9.0,-7.75,-6.0,-7.75
261,-7.25,-10.25,-8.0,-9.5,-6.5,-8.75,-8.25,-7.5,-5.0,-6.75
262,-7.5,-10.75,-8.25,-9.75,-6.75,-9.25,-8.5,-7.75,-5.25,-7.0
263,-7.25,-10.0,-7.75,-9.25,-6.5,-8.5,-8.0,-7.75,-4.75,-6.5
